Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Views,Likes,Comments,Stream,EnergyLiveness,Album_type_compilation,Album_type_single,Licensed_False,Licensed_True,official_video_False,official_video_True,most_playedon_Youtube,Artist,Track,Album,Channel,Cluster
0.684,0.776,-3.868,0.06,0.436,5.62e-06,0.418,0.925,103.567,3.985333333333333,Valentín Elizalde - El Pavido Navido (En Vivo),5769693.0,29731.0,613.0,37551157.0,1.8564593301435408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1938.0,4388.0,10923.0,5424.0,3
0.559,0.318,-11.106,0.0317,0.857,1.88e-06,0.11,0.684,80.242,4.797333333333333,"Chura Liya Hai Tumne Jo Dil Ko | 4K Video | Yaadon Ki Baaraat | Zeenat A |Mohammed Rafi, Asha Bhosle",1227512.0,7294.0,71.0,19610237.0,2.890909090909091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,134.0,2847.0,9015.0,445.0,1
0.619,0.721,-7.53,0.0696,0.423,8.56e-05,0.0587,0.808,97.32,6.4897833333333335,"Kitaben Bahut Si Full Video Song | Baazigar | Shahrukh Khan, Shilpa Shetty |",22402373.0,124071.0,3592.0,14253673.0,12.282793867120953,0.0,0.0,1.0,0.0,1.0,0.0,1.0,134.0,7873.0,9518.0,5451.0,0
0.492,0.486,-10.32,0.0558,0.673,6.24e-06,0.238,0.783,134.353,7.10845,Janu Meri Jaan (Shaan / Soundtrack Version),244602.0,2453.0,1.0,11086820.0,2.042016806722689,1.0,0.0,0.0,1.0,0.0,1.0,0.0,134.0,7443.0,5343.0,3528.0,3
0.569,0.31,-13.287,0.0371,0.79,0.0,0.341,0.587,97.244,4.30645,Abhi Na Jaao Chhod Kar | Dev Anand | Sadhana | Mohd Rafi | Asha Bhosle | Hum Dono (1961),6395833.0,54141.0,1051.0,10250858.0,0.9090909090909092,0.0,1.0,0.0,1.0,0.0,1.0,0.0,134.0,519.0,4629.0,4664.0,1
0.535,0.727,-4.532,0.0442,0.768,3.86e-05,0.0713,0.621,98.23,6.23,"Ajnabi Mujhko Itna Bata - HD video | Pyaar To Hona Hi Tha | Kajol | Asha Bhosle, Udit Narayan",2110566.0,13466.0,296.0,7374405.0,10.196353436185133,0.0,0.0,0.0,1.0,0.0,1.0,0.0,134.0,713.0,8001.0,5376.0,1
0.729,0.505,-9.236,0.323,0.229,0.0,0.0975,0.723,148.435,5.57845,A.R. Rahman - Radha Kaise Na Jale Best Video|Lagaan|Aamir Khan|Asha Bhosle|Udit Narayan,118198528.0,845136.0,21082.0,14608591.0,5.17948717948718,0.0,0.0,0.0,1.0,0.0,1.0,1.0,134.0,12113.0,5575.0,4774.0,0
0.378,0.649,-5.197,0.0587,0.682,5.57e-06,0.3,0.78,92.989,6.920616666666667,O Haseena Zulfon Waali HD 1080p RIZ,4039676.0,45290.0,1281.0,9472473.0,2.1633333333333336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,134.0,10723.0,6381.0,5855.0,0
0.831,0.737,-11.51,0.0497,0.185,0.000937,0.153,0.82,125.552,5.696866666666667,LE GAYE LE GAYE - ASHA BHOSLE From DIL TO PAGAL HAI,361717.0,2735.0,103.0,7279549.0,4.816993464052287,0.0,0.0,1.0,0.0,1.0,0.0,0.0,134.0,8317.0,2760.0,5781.0,3
0.506,0.486,-10.384,0.0417,0.769,2.47e-06,0.206,0.596,148.714,6.07755,"Chehra Kya Dekhte Ho | Kumar Sanu, Asha Bhosle | Salaami 1994 Songs | Ayub Khan",79689957.0,290075.0,10381.0,8551778.0,2.359223300970874,0.0,0.0,0.0,1.0,0.0,1.0,1.0,134.0,2763.0,9518.0,1987.0,1
0.606,0.553,-12.537,0.0764,0.682,6.93e-05,0.191,0.868,130.657,5.8948833333333335,"Lyrical | Zara Sa Jhoom Loon Main | Dilwale Dulhania Le Jayenge | Shah Rukh Khan, Kajol | DDLJ Songs",178272184.0,705064.0,13483.0,11778938.0,2.895287958115184,0.0,0.0,0.0,1.0,0.0,1.0,1.0,134.0,17376.0,2767.0,5638.0,2
0.615,0.471,-6.783,0.0306,0.515,7.06e-06,0.17,0.931,113.378,3.885283333333333,Antonio Aguilar - Tristes Recuerdos (Con Mariachi),57007538.0,156733.0,3523.0,63650361.0,2.770588235294117,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114.0,15561.0,865.0,2569.0,0
0.415,0.504,-6.05,0.0649,0.824,3.8e-06,0.322,0.97,189.937,2.9822166666666665,antonio aguilar-bandido de amores,4380864.0,18399.0,327.0,53367571.0,1.565217391304348,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114.0,1607.0,4158.0,1235.0,1
0.402,0.424,-4.484,0.0637,0.745,0.0,0.106,0.864,204.269,3.25195,El Hijo Desobediente - Antonio Aguilar - A Diez Anos De Su Adios,46340499.0,169882.0,3024.0,57113985.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,114.0,4362.0,8176.0,398.0,3
0.617,0.46,-8.586,0.0518,0.82,0.0,0.378,0.959,125.011,3.1399166666666667,Antonio Aguilar - Un Puño De Tierra,110698884.0,304203.0,7611.0,56381934.0,1.216931216931217,0.0,0.0,1.0,0.0,1.0,0.0,1.0,114.0,15851.0,863.0,6117.0,0
0.517,0.231,-9.832,0.0478,0.78,1.27e-06,0.0768,0.771,185.406,2.8690166666666665,Antonio Aguilar - Nadie es Eterno en el Mundo.,66228796.0,285795.0,7632.0,38888768.0,3.0078125000000004,0.0,0.0,1.0,0.0,1.0,0.0,1.0,114.0,10171.0,864.0,5936.0,0
0.583,0.466,-7.047,0.0343,0.392,0.0,0.064,0.594,95.926,3.06775,Antonio Aguilar - Lamberto Quintero,22207958.0,43581.0,1776.0,43729700.0,7.28125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114.0,8226.0,865.0,6249.0,3
0.665,0.494,-7.432,0.0861,0.645,0.0,0.372,0.963,96.288,3.1317833333333334,Antonio Aguilar - Que Me Entierren Con La Banda (Visualizer Oficial),3261083.0,15625.0,279.0,30406464.0,1.3279569892473118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114.0,11974.0,9664.0,1383.0,0
0.656,0.283,-10.645,0.0658,0.791,0.000272,0.133,0.97,130.073,3.2611,Antonio Aguilar - Busca Otro Amor (Audio Oficial),1188448.0,6785.0,19.0,17339909.0,2.1278195488721803,0.0,0.0,1.0,0.0,0.0,1.0,0.0,114.0,2323.0,862.0,398.0,1
0.665,0.562,-8.131,0.112,0.743,0.0,0.131,0.971,124.445,2.7753666666666668,Antonio Aguilar - De Man?ana en Ocho Di?as (Audio Oficial),878256.0,7702.0,43.0,11773793.0,4.290076335877862,0.0,0.0,1.0,0.0,0.0,1.0,0.0,114.0,3546.0,9664.0,398.0,3
0.608,0.468,-5.49,0.0308,0.712,0.0,0.1,0.894,93.432,2.9564833333333334,Antonio Aguilar - Gabino Barrera,42667649.0,73517.0,2082.0,32534864.0,4.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,114.0,5423.0,2286.0,6594.0,1
0.675,0.455,-7.229,0.0393,0.452,0.0,0.0885,0.913,93.327,3.056216666666667,Los Cadetes De Linares - No Hay Novedad   (Video Oficial),50261.0,630.0,7.0,110237376.0,5.141242937853108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1111.0,10445.0,211.0,3036.0,0
0.624,0.459,-4.83,0.0352,0.748,7.46e-05,0.0695,0.842,173.737,2.982666666666667,Los Cadetes de Linares   Los Dos Amigos Video Oficial,2366.0,37.0,1.0,106851674.0,6.60431654676259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,8768.0,78.0,1178.0,3
0.873,0.764,-4.907,0.0974,0.292,0.0188,0.0297,0.706,109.021,3.303333333333333,LOS CADETES DE LINARES  EL PALOMITO,3686185.0,19457.0,642.0,73929538.0,25.723905723905723,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,4385.0,212.0,2894.0,1
0.611,0.632,-4.777,0.0302,0.458,0.0,0.0991,0.783,93.915,2.651,Los Cadetes de Linares - Una Pagina Mas (Video Original),147924.0,3039.0,17.0,57158105.0,6.3773965691221,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,15888.0,211.0,5468.0,0
0.768,0.372,-7.618,0.039,0.74,1.97e-06,0.0806,0.888,82.441,3.0648833333333334,Los Cadetes De Linares-Las Tres Tumbas (video official),16168144.0,49026.0,1064.0,64381251.0,4.615384615384615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,8252.0,78.0,6600.0,3
0.583,0.345,-7.427,0.0399,0.654,0.0,0.0899,0.818,185.095,2.8228833333333334,Los Cadetes De Linares - El Asesino    (Video Oficial 2),376400.0,3401.0,22.0,37027080.0,3.8375973303670734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1111.0,4308.0,10654.0,3036.0,3
0.63,0.571,-4.807,0.035,0.441,0.0,0.143,0.68,95.04,2.8295,Una lagrima y un recuerdo - los cadetes de linares,110560.0,1554.0,33.0,36056966.0,3.993006993006993,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,15879.0,211.0,3640.0,0
0.84,0.796,-5.678,0.119,0.209,0.0024,0.0908,0.787,110.438,3.050883333333333,Prenda Querida  Los Orig  Cadetes de Linares,8028.0,115.0,8.0,31016531.0,8.766519823788546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,11777.0,5911.0,1178.0,0
0.743,0.49,-6.857,0.0338,0.522,0.0,0.101,0.959,97.488,2.663116666666667,Pistoleros Famosos- Los Cadetes De Linares,3919508.0,14906.0,436.0,24959742.0,4.851485148514851,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,11567.0,7735.0,4154.0,0
0.803,0.745,-6.155,0.039,0.179,0.00687,0.0417,0.964,111.417,2.6842166666666665,Cruzando el Puente/Los Cadetes de Linares,100482.0,1188.0,21.0,14658092.0,17.86570743405276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1111.0,3265.0,212.0,6107.0,1
0.358,0.889,-8.045,0.335,0.266,1.46e-05,0.172,0.666,85.61,2.1746666666666665,Madvillain - All Caps,8438660.0,178461.0,2532.0,92371658.0,5.168604651162791,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1183.0,772.0,6168.0,4854.0,1
0.571,0.717,-8.333,0.336,0.359,3.12e-06,0.797,0.881,87.54,2.197783333333333,Meat Grinder,1311366.0,20846.0,0.0,61507232.0,0.8996235884567126,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1183.0,9460.0,6168.0,3247.0,0
0.537,0.753,-9.441,0.35,0.328,1.52e-05,0.368,0.693,90.292,1.93045,Madvillain - Fancy Clown,3740408.0,53352.0,2339.0,44020873.0,2.046195652173913,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1183.0,4931.0,6168.0,4854.0,3
0.578,0.631,-6.518,0.309,0.0243,0.0,0.0665,0.716,96.332,1.980883333333333,Madvillain (MF DOOM & Madlib) - Accordion [Music Video] (4K Upscale),24367.0,1298.0,41.0,62923689.0,9.488721804511275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1183.0,541.0,6168.0,3193.0,1
0.419,0.871,-6.432,0.468,0.715,0.0,0.211,0.577,201.451,2.5086666666666666,Madvillain - Raid,5595942.0,59077.0,3420.0,39094279.0,4.127962085308057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1183.0,12125.0,6168.0,4854.0,0
0.836,0.812,-6.985,0.215,0.188,1.82e-06,0.0982,0.769,92.009,2.42845,Figaro,1157756.0,17671.0,0.0,39707839.0,8.268839103869654,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1183.0,5050.0,6168.0,3247.0,3
0.533,0.724,-8.954,0.311,0.275,4.59e-06,0.118,0.504,89.862,1.591783333333333,Curls,229788.0,3988.0,0.0,28615544.0,6.135593220338984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1183.0,3320.0,6168.0,3247.0,1
0.381,0.592,-10.879,0.289,0.446,0.0,0.534,0.673,84.974,1.1253333333333333,Madvillian (MF DOOM & Madlib) - Bistro (Instrumental),6962.0,269.0,8.0,17983530.0,1.1086142322097376,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1183.0,1913.0,6168.0,4730.0,1
0.608,0.699,-8.267,0.114,0.139,0.0,0.242,0.784,146.941,3.044666666666666,Freddie Gibbs & Madlib - Crime Pays (Official),4595161.0,109040.0,5644.0,34217385.0,2.8884297520661155,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1183.0,3244.0,1218.0,1821.0,1
0.624,0.896,-7.915,0.47,0.349,0.0,0.969,0.652,95.97,3.9006666666666665,Madvillain - America's Most Blunted,1547412.0,12292.0,1135.0,18674051.0,0.9246646026831786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1183.0,958.0,6168.0,4854.0,1
0.426,0.504,-6.865,0.0636,0.703,4.22e-05,0.0911,0.687,186.379,3.55265,Chalino Sánchez - Nieves de Enero (En Vivo),261100585.0,891913.0,18956.0,152470792.0,5.5323819978046105,0.0,0.0,0.0,1.0,0.0,1.0,1.0,327.0,10370.0,6962.0,1383.0,0
0.647,0.394,-8.965,0.145,0.784,0.0,0.09,0.981,82.93,2.8752166666666668,Chalino Sánchez - Alma Enamorada (En Vivo),134482901.0,787718.0,22895.0,110585370.0,4.377777777777778,0.0,0.0,0.0,1.0,0.0,1.0,1.0,327.0,882.0,1947.0,1383.0,1
0.728,0.618,-7.197,0.0368,0.708,0.000492,0.0715,0.91,97.278,3.17495,El crimen de culiacan - chalino sanches,23246957.0,117272.0,2189.0,50782267.0,8.643356643356643,0.0,0.0,1.0,0.0,1.0,0.0,0.0,327.0,4332.0,6962.0,5901.0,3
0.779,0.737,-8.036,0.0368,0.566,0.000279,0.103,0.943,121.18,2.986866666666667,Chalino Sánchez - Los Chismes (En Vivo),67556932.0,244972.0,4317.0,65384983.0,7.155339805825243,0.0,0.0,0.0,1.0,0.0,1.0,1.0,327.0,8765.0,8240.0,1383.0,0
0.46,0.636,-7.493,0.0593,0.799,0.00862,0.0651,0.941,193.608,3.0004166666666667,Chalino Sánchez - Armando Aguirre,2700768.0,35943.0,332.0,7388727.0,9.76958525345622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,327.0,1204.0,706.0,932.0,1
0.424,0.589,-8.368,0.0384,0.558,1.1e-05,0.058,0.903,170.031,3.4888833333333333,Baraja de oro - chalino sanchez,73913.0,901.0,28.0,24715953.0,10.155172413793103,0.0,0.0,1.0,0.0,1.0,0.0,0.0,327.0,1620.0,4464.0,3640.0,1
0.309,0.353,-7.411,0.0288,0.292,0.0,0.279,0.676,169.229,3.2833,Chalino Sánchez - Prenda del Alma (En Vivo),57282890.0,222101.0,5171.0,55860414.0,1.265232974910394,0.0,0.0,0.0,1.0,0.0,1.0,1.0,327.0,11776.0,1946.0,1383.0,0
0.485,0.483,-7.877,0.0519,0.44,0.000122,0.227,0.891,195.009,3.1823,Chalino Sánchez - Mario Peralta,5036947.0,28730.0,962.0,31514922.0,2.1277533039647576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,327.0,9284.0,524.0,932.0,3
0.457,0.566,-7.122,0.101,0.645,7.57e-06,0.101,0.74,182.99,2.9183666666666666,Chalino Sánchez – Florita del Alma (Letra Oficial),1274237.0,10097.0,90.0,41792573.0,5.603960396039603,0.0,0.0,0.0,1.0,0.0,1.0,0.0,327.0,5151.0,6962.0,1383.0,3
0.472,0.527,-8.696,0.0696,0.418,2.09e-05,0.15,0.871,191.092,3.1199833333333333,Chalino Sánchez - El Navegante (En Vivo),33742185.0,114056.0,2132.0,18564188.0,3.5133333333333336,0.0,0.0,0.0,1.0,0.0,1.0,1.0,327.0,4381.0,524.0,1383.0,1
0.728,0.68,-9.143,0.0342,0.199,0.000942,0.126,0.946,84.566,3.57155,Grupo Bryndis - Tu Traición,77787200.0,230711.0,3563.0,93090214.0,5.396825396825397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,696.0,15642.0,10644.0,2032.0,2
0.724,0.777,-6.036,0.0446,0.337,0.00162,0.314,0.909,163.903,3.82755,Grupo Bryndis - Amor Prohibido,18200155.0,66678.0,1208.0,99210912.0,2.4745222929936306,0.0,0.0,0.0,1.0,0.0,1.0,0.0,696.0,998.0,7838.0,2032.0,1
0.634,0.738,-7.785,0.0608,0.477,1.12e-06,0.0935,0.859,167.718,3.207116666666667,"Grupo Bryndis - Quizás Si, Quizás No (Video Oficial)",59585757.0,181301.0,4289.0,54150243.0,7.893048128342246,0.0,0.0,0.0,1.0,0.0,1.0,1.0,696.0,12041.0,6384.0,2032.0,0
0.745,0.801,-6.534,0.0384,0.529,0.000216,0.17,0.809,85.234,3.0551166666666667,Grupo Bryndis - Te Esperaré,27713316.0,123299.0,2352.0,43995285.0,4.711764705882353,0.0,0.0,0.0,1.0,0.0,1.0,0.0,696.0,14515.0,375.0,2032.0,0
0.631,0.624,-8.97,0.0477,0.139,0.00142,0.325,0.733,167.951,4.04045,"Grupo Bryndis - La Chica Del Este ""Morango Do Nordeste""",36934654.0,152019.0,4049.0,0.0,1.92,0.0,0.0,0.0,1.0,0.0,1.0,1.0,696.0,8018.0,9561.0,2032.0,0
0.652,0.596,-8.654,0.0305,0.304,0.0031,0.335,0.776,79.87,3.7282166666666665,Grupo Bryndis - Vas A Sufrir (Video Oficial),129581232.0,289059.0,6481.0,44005908.0,1.77910447761194,0.0,0.0,0.0,1.0,0.0,1.0,1.0,696.0,16091.0,3236.0,2032.0,2
0.642,0.595,-9.094,0.071,0.319,0.000134,0.136,0.705,82.412,4.312216666666667,Grupo Bryndis - La Última Canción (Video Oficial),256216034.0,527979.0,15616.0,36059918.0,4.374999999999999,0.0,0.0,0.0,1.0,0.0,1.0,1.0,696.0,8197.0,3154.0,2032.0,3
0.467,0.56,-7.574,0.0396,0.416,0.0,0.269,0.654,138.919,3.73555,Grupo bryndis - Te vas con el,76185.0,826.0,36.0,49859442.0,2.0817843866171004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,696.0,14555.0,7799.0,1626.0,2
0.556,0.645,-9.415,0.0467,0.119,1.2e-05,0.105,0.709,167.562,3.410883333333333,Bryndis - Pero Tu No Estas,2926081.0,18317.0,424.0,14285482.0,6.142857142857143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,696.0,11476.0,6384.0,1720.0,0
0.741,0.663,-10.869,0.0386,0.321,0.0206,0.149,0.919,158.517,3.595333333333333,Grupo Bryndis - Por Qué Me Enamoré (Video Oficial),36895815.0,91754.0,2771.0,23381834.0,4.449664429530202,0.0,0.0,0.0,1.0,0.0,1.0,1.0,696.0,11703.0,7839.0,2032.0,0
0.736,0.445,-11.756,0.0661,0.046,0.0,0.0719,0.87,160.147,2.69155,Los Invasores De Nuevo Leon - A Mi Que Me Quedo,5649474.0,18276.0,275.0,80711242.0,6.189151599443671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,394.0,11094.0,3055.0,1
0.883,0.52,-8.576,0.0288,0.22,0.0,0.117,0.748,99.966,2.9366666666666665,Respeta Mi Dolor,124732.0,813.0,5.0,87925022.0,4.444444444444445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,12353.0,1550.0,3042.0,0
0.784,0.645,-9.94,0.0305,0.241,0.000128,0.0299,0.968,105.384,2.927783333333333,Banda MS ft Los Invasores de Nuevo León - Playa Sola (Video Oficial),14409861.0,83428.0,1346.0,57654380.0,21.57190635451505,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,11592.0,3216.0,3043.0,0
0.55,0.349,-11.314,0.0523,0.452,0.0,0.0969,0.873,189.662,3.207333333333333,Los Invasores de Nuevo León / 30 Aniversario / Laurita Garza ( Video Oficial ),197251.0,958.0,24.0,64516805.0,3.601651186790505,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,8293.0,2298.0,4630.0,3
0.885,0.342,-17.806,0.194,0.153,1.37e-06,0.0398,0.966,105.609,2.2026666666666666,Los invasores de Nuevo Leon - Aguanta corazon,66762.0,892.0,21.0,50196387.0,8.592964824120603,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1122.0,646.0,3358.0,286.0,1
0.888,0.462,-14.678,0.0955,0.138,0.000163,0.072,0.965,112.184,3.02,Los Invasores de Nuevo León / 30 Aniversario / Eslabón Por Eslabón ( Video Oficial ),970957.0,4550.0,90.0,51946198.0,6.416666666666668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,4656.0,3358.0,4630.0,1
0.725,0.392,-8.972,0.0419,0.239,0.0,0.141,0.763,176.517,3.134883333333333,Los Invasores De Nuevo Leon - Total Ya Se Fue,11256541.0,36858.0,765.0,27576459.0,2.780141843971632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,15490.0,2563.0,3055.0,2
0.499,0.536,-10.578,0.133,0.0899,0.0,0.0384,0.853,195.444,3.663783333333333,Los Invasores de Nuevo Leon   La Clave 7,143404.0,871.0,42.0,25000805.0,13.958333333333336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1122.0,2892.0,2292.0,6587.0,1
0.827,0.73,-6.2,0.0693,0.189,0.0,0.0667,0.958,157.997,3.0893333333333333,INVASORES DE NUEVO LEON YA NO TE AMO,8162761.0,30395.0,545.0,24763868.0,10.944527736131937,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1122.0,17084.0,2220.0,6401.0,2
0.505,0.548,-11.205,0.313,0.0624,0.0,0.0551,0.919,171.675,2.70445,Los Invasores de Nuevo León / 30 Aniversario / Mi Caballo Pobre ( Video Oficial ),745957.0,2925.0,50.0,13945758.0,9.945553539019963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.0,9594.0,2292.0,4630.0,0
0.755,0.719,-1.461,0.0297,0.654,1.57e-06,0.0984,0.807,104.042,4.9554,Kaadhal Kaditham Official Video | Full HD | Jodi  | A. R. Rahman | Prashanth | Simran | Vairamuthu,6843270.0,37167.0,1055.0,11592953.0,7.306910569105691,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1604.0,7638.0,4522.0,3770.0,3
0.678,0.755,-8.026,0.0902,0.79,0.0021,0.143,0.96,166.449,4.985116666666666,Aasai athigam vachu Song ??????? ??????? S.????? ????? ????? ??? ?????? ????? ...,8789195.0,49922.0,1376.0,8378241.0,5.27972027972028,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1604.0,511.0,6267.0,59.0,1
0.612,0.406,-9.907,0.0315,0.725,7.52e-06,0.102,0.39,113.606,7.207616666666667,Sundari Kannal Oru Sedhi | Andrum Indrum Mellisai Vizha 1999 | Singapore,95060.0,1492.0,79.0,14501234.0,3.9803921568627456,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1604.0,14099.0,9247.0,5435.0,2
0.73,0.399,-10.408,0.0378,0.859,0.000101,0.078,0.733,124.893,4.64,0,0.0,0.0,0.0,7857267.0,5.115384615384616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1604.0,11023.0,6371.0,6.0,0
0.668,0.403,-12.101,0.0303,0.906,0.11,0.108,0.423,126.119,4.416083333333333,"???????? ?????????? | Kodiyile Malliyapoo | P. Jayachandran, S. Janaki Hit Song",16613.0,160.0,12.0,4454275.0,3.731481481481482,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1604.0,7892.0,5233.0,744.0,3
0.82,0.517,-10.995,0.0425,0.615,0.00081,0.494,0.961,131.212,4.559183333333333,Yaar Bina Chain Kahan Re (HD) | Saaheb Song | Anil Kapoor | Amrita Singh | Bappi lahiri Retro Hits,27874128.0,155989.0,3959.0,7307395.0,1.0465587044534412,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1604.0,17102.0,8555.0,4664.0,2
0.698,0.376,-8.936,0.0324,0.875,0.000155,0.0544,0.703,117.831,4.434433333333334,Chinna Chinna Vanna Kuyil HD Video Song | Mouna Ragam HD Video Songs | Mohan | Revathi | Ilaiyaraaja,545322.0,4514.0,146.0,3884790.0,6.911764705882353,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1604.0,2809.0,6623.0,4217.0,1
0.647,0.62,-10.327,0.0569,0.85,0.0533,0.142,0.895,79.272,4.654216666666667,Vaa Vennila Unnai Thane HD Video -- Mella Thiranthathu Kadhavu -- Ilayaraja  M S V Tamil Hit Song,2401564.0,14309.0,735.0,6148824.0,4.366197183098592,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1604.0,16044.0,6371.0,4968.0,2
0.652,0.44,-11.325,0.0271,0.37,3.81e-05,0.0666,0.614,111.003,5.08555,"Karna - Malare Mounama Video | Arjun, Ranjitha | Vidyasagar",45658802.0,207698.0,9892.0,8344551.0,6.606606606606606,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1604.0,9187.0,5272.0,4772.0,0
0.531,0.265,-12.738,0.0328,0.901,0.00487,0.119,0.445,120.944,4.559116666666666,S. JANAKI | Putham pudhu kaalai,2595.0,33.0,1.0,6122957.0,2.226890756302521,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1604.0,11922.0,606.0,105.0,0
0.509,0.331,-13.662,0.0451,0.76,0.000105,0.0781,0.826,155.917,4.58,??? ??? ????? ???? | Raja Raja Chozhan Naan  | K. J. Yesudas Evergreen Hit Song,5609149.0,24478.0,814.0,8511833.0,4.238156209987196,0.0,1.0,0.0,1.0,0.0,1.0,0.0,929.0,12158.0,8319.0,744.0,0
0.768,0.685,-11.289,0.0303,0.13,0.000268,0.313,0.855,110.994,5.834466666666667,"Mizhiyariyaathe (Version, 1)",165584.0,982.0,0.0,6101296.0,2.188498402555911,0.0,0.0,0.0,1.0,0.0,1.0,0.0,929.0,9752.0,6988.0,5480.0,0
0.697,0.213,-14.761,0.0329,0.559,0.000843,0.319,0.778,108.829,4.081783333333333,Kanne Kalaimaane Lyric Video | Moondram Pirai | Ilaiyaraaja | Kannadasan | KJ Yesudas | Kamal Haasan,336203.0,3170.0,75.0,5103622.0,0.6677115987460814,0.0,1.0,0.0,1.0,0.0,1.0,0.0,929.0,7678.0,6586.0,2240.0,3
0.284,0.778,-4.871,0.0899,0.194,2.55e-05,0.0946,0.342,84.033,4.805783333333333,Junile Nilamazhayil | Nammal Thammil | Video | Prithviraj | K J Yesudas | Sujatha | M Jayachandran,2681742.0,26939.0,1149.0,5179302.0,8.224101479915433,0.0,0.0,0.0,1.0,0.0,1.0,0.0,929.0,7558.0,6851.0,3280.0,3
0.61,0.431,-10.207,0.0339,0.591,0.0,0.215,0.476,104.931,6.33445,0,0.0,0.0,0.0,1261698.0,2.0046511627906978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.0,508.0,465.0,6.0,1
0.59,0.535,-9.661,0.0649,0.435,0.0,0.102,0.353,74.969,5.02555,Ninakkende Manasile | Gramaphone | K J Yesudas | Sujatha Mohan | Vidyasagar | Gireesh Puthanchery,110000.0,1230.0,68.0,3634422.0,5.245098039215687,0.0,0.0,0.0,1.0,0.0,1.0,0.0,929.0,10397.0,4152.0,4587.0,0
0.764,0.398,-11.501,0.0457,0.303,0.00145,0.0986,0.507,135.0,4.766666666666667,0,0.0,0.0,0.0,8404035.0,4.036511156186613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,507.0,6699.0,6.0,1
0.93,0.843,-9.512,0.0656,0.475,0.000452,0.099,0.755,123.319,5.496166666666666,0,0.0,0.0,0.0,5010265.0,8.515151515151514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,7740.0,9791.0,6.0,0
0.61,0.5,-10.824,0.0285,0.681,0.00022,0.0475,0.75,139.331,4.190883333333334,0,0.0,0.0,0.0,3531613.0,10.526315789473683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,15962.0,9790.0,6.0,2
